oid,name,eid,amount,year,country,herddod,herddoe,herdhhs,herdnasa,herdnsf,herdusda,herdfedother,herdstate,herdinst,herdbusi,herdnonprof,herdallother
9211,Cincinnati Christian University,129529,"$126,962,000.00",2021,USA,"$13,647,000.00","$3,057,000.00","$273,764,000.00","$717,000.00","$8,595,000.00","$81,000.00","$9,236,000.00","$7,234,000.00","$145,772,000.00","$39,228,000,000.00","$38,816,000,000.00","$11,679,000,000.00"
9302,Clemson University,217599,"$72,009,000.00",2021,USA,"$8,213,000.00","$7,012,000.00","$15,079,000.00","$1,798,000.00","$17,932,000.00","$6,387,000.00","$33,462,000.00","$25,748,000.00","$98,955,000.00","$16,178,000,000.00","$6,562,000,000.00","$159,000,000.00"
8777,Northern Illinois University,218879,"$6,499,000.00",2021,USA,"$547,000.00","$2,447,000.00","$1,275,000.00","$189,000.00","$2,741,000.00","$34,000.00","$1,847,000.00","$899,000.00","$14,630,000.00","$155,000,000.00","$467,000,000.00","$30,000,000.00"
9389,Trinity University,226772,"$1,358,000.00",2021,USA,$0.00,$0.00,"$415,000.00","$290,000.00","$373,000.00",$0.00,$0.00,"$29,000.00","$812,000.00","$5,000,000.00","$913,000,000.00","$68,000,000.00"
8583,"California State University, Stanislaus",218683,"$337,000.00",2021,USA,$0.00,$0.00,"$60,000.00",$0.00,"$1,009,000.00",$0.00,"$285,000.00","$104,000.00","$112,000.00","$504,000,000.00","$11,000,000.00",$0.00
14217,Regis University,221290,,2021,USA,,,,,,,,$0.00,"$98,000.00","$26,000,000.00","$24,000,000.00",$0.00
14324,Everest University,137051,,2022,USA,,,,,,,,"$171,655,000.00","$327,074,000.00","$39,233,000,000.00","$51,825,000,000.00","$28,308,000,000.00"
582,University of Colorado Boulder,215417,"$754,809.00",2022,USA,"$38,946,000.00","$31,077,000.00","$63,352,000.00","$166,203,000.00","$106,602,000.00","$2,075,000.00","$99,637,000.00","$5,422,000.00","$46,096,000.00","$11,316,000,000.00","$17,307,000,000.00","$23,347,000,000.00"
994,Hunter College,195274,"$14,826.00",2022,USA,"$801,000.00","$833,000.00","$17,604,000.00","$165,000.00","$1,488,000.00",$0.00,"$251,000.00","$3,367,000.00","$8,895,000.00","$716,000,000.00","$1,165,000,000.00","$63,000,000.00"
654,Kennesaw State University,218454,"$7,882.00",2022,USA,"$157,000.00","$78,000.00","$1,592,000.00","$21,000.00","$1,217,000.00","$45,000.00","$180,000.00","$529,000.00","$17,003,000.00","$205,000,000.00","$543,000,000.00","$135,000,000.00"
13712,Hobart and William Smith Colleges,211587,,2022,USA,$0.00,$0.00,"$6,000.00","$18,000.00","$718,000.00","$18,000.00","$504,000.00","$955,000.00","$557,000.00",$0.00,"$201,000,000.00","$251,000,000.00"
502,"California State University, Stanislaus",218683,$498.00,2022,USA,$0.00,$0.00,"$181,000.00",$0.00,"$664,000.00",$0.00,"$211,000.00","$243,000.00","$176,000.00","$464,000,000.00","$27,000,000.00",$0.00
13760,Elon University,218781,,2022,USA,"$48,000.00",$0.00,"$235,000.00",$0.00,"$145,000.00",$0.00,$0.00,$0.00,"$1,303,000.00",$0.00,"$47,000,000.00","$19,000,000.00"
12149,Temple University,218437,"$101,619,000.00",2023,USA,"$13,822,000.00","$3,408,000.00","$118,846,000.00","$221,000.00","$12,823,000.00","$295,000.00","$5,101,000.00","$6,867,000.00","$81,497,000.00","$25,150,000,000.00","$16,517,000,000.00","$7,482,000,000.00"
13086,Temple University,218437,"$136,000.00",2023,USA,"$13,822,000.00","$3,408,000.00","$118,846,000.00","$221,000.00","$12,823,000.00","$295,000.00","$5,101,000.00","$6,867,000.00","$81,497,000.00","$25,150,000,000.00","$16,517,000,000.00","$7,482,000,000.00"
13057,Drexel University,218887,"$731,000.00",2023,USA,"$15,008,000.00","$2,239,000.00","$66,855,000.00","$434,000.00","$16,875,000.00","$231,000.00","$7,082,000.00","$4,464,000.00","$43,396,000.00","$1,727,000,000.00","$8,475,000,000.00","$2,797,000,000.00"
11648,Southern Illinois University Carbondale,206279,"$7,137,000.00",2023,USA,"$1,217,000.00","$383,000.00","$7,244,000.00","$285,000.00","$2,190,000.00","$1,691,000.00","$4,199,000.00","$3,522,000.00","$29,972,000.00","$6,916,000,000.00","$672,000,000.00",$0.00
11887,University of Nebraska at Omaha,218993,"$27,370,000.00",2023,USA,"$2,956,000.00",$0.00,"$4,908,000.00","$6,000.00","$3,766,000.00",$0.00,"$10,460,000.00","$3,184,000.00","$4,886,000.00","$61,000,000.00","$512,000,000.00","$102,000,000.00"
12290,James Madison University,217508,"$3,567,000.00",2023,USA,"$40,000.00","$7,000.00","$533,000.00","$62,000.00","$2,716,000.00","$17,000.00","$100,000.00","$925,000.00","$16,041,000.00","$18,000,000.00","$780,000,000.00","$26,000,000.00"
13021,Youngstown State University,114243,"$450,000.00",2023,USA,"$1,845,000.00","$8,000.00","$195,000.00","$107,000.00","$484,000.00",$0.00,"$52,000.00","$244,000.00","$207,000.00","$47,000,000.00","$55,000,000.00",$0.00
13919,Virginia Military Institute,220949,,2023,USA,"$1,422,000.00",$0.00,$0.00,"$62,000.00","$13,000.00","$37,000.00",$0.00,"$296,000.00","$510,000.00",$0.00,"$10,000,000.00",$0.00
13958,West Virginia School of Osteopathic Medicine,122416,,2023,USA,$0.00,$0.00,"$500,000.00",$0.00,$0.00,$0.00,$0.00,"$12,000.00","$947,000.00",$0.00,$0.00,$0.00
13089,University of Pittsburgh,206267,"$3,766,000.00",2023,USA,,,,,,,,,,,,
11615,Augustana College,199120,"$392,000.00",2023,USA,,,,,,,,,,,,
13157,Sam Houston State University,219005,"$32,000.00",2023,USA,"$81,000.00",$0.00,"$590,000.00",$0.00,"$942,000.00","$635,000.00","$1,059,000.00","$579,000.00","$6,787,000.00","$235,000,000.00","$315,000,000.00","$537,000,000.00"
13127,Middle Tennessee State University,114042,"$100,000.00",2023,USA,"$155,000.00","$45,000.00","$312,000.00","$138,000.00","$1,613,000.00","$1,026,000.00","$533,000.00","$488,000.00","$4,173,000.00","$143,000,000.00","$943,000,000.00","$8,000,000.00"
13108,South Carolina State University,114128,"$1,000,000.00",2023,USA,"$197,000.00","$558,000.00","$830,000.00","$21,000.00","$620,000.00","$2,784,000.00","$320,000.00","$1,531,000.00","$890,000.00",$0.00,"$63,000,000.00",$0.00
8564,California Institute of Technology,222900,"$188,896,000.00",2021,USA,"$30,794,000.00","$22,422,000.00","$88,419,000.00","$57,283,000.00","$88,858,000.00",$0.00,"$5,421,000.00","$8,142,000.00","$50,562,000.00","$17,193,000,000.00","$47,355,000,000.00","$22,175,000,000.00"
8683,Delaware State University,113940,"$22,594,000.00",2021,USA,"$144,000.00","$3,000.00","$4,739,000.00","$1,272,000.00","$3,244,000.00","$2,791,000.00","$4,267,000.00","$2,432,000.00","$4,094,000.00","$195,000,000.00","$12,000,000.00",$0.00
8685,Delaware State University,113940,"$213,817,000.00",2021,USA,"$144,000.00","$3,000.00","$4,739,000.00","$1,272,000.00","$3,244,000.00","$2,791,000.00","$4,267,000.00","$2,432,000.00","$4,094,000.00","$195,000,000.00","$12,000,000.00",$0.00
8582,"California State University, San Marcos",218386,"$5,543,000.00",2021,USA,"$1,387,000.00",$0.00,"$1,751,000.00","$313,000.00","$2,311,000.00","$99,000.00","$2,970,000.00","$1,110,000.00","$267,000.00",$0.00,"$5,000,000.00",$0.00
9011,University of Nebraska at Kearney,218504,"$1,174,000.00",2021,USA,$0.00,$0.00,"$842,000.00","$1,000.00","$245,000.00",$0.00,"$239,000.00","$746,000.00","$1,081,000.00","$37,000,000.00","$10,000,000.00",$0.00
9325,Austin Peay State University,196963,"$150,000.00",2021,USA,"$263,000.00",$0.00,$0.00,"$50,000.00","$86,000.00",$0.00,"$198,000.00","$1,263,000.00","$859,000.00",$0.00,"$12,000,000.00","$9,000,000.00"
8525,Oakwood University,115486,"$123,000.00",2021,USA,,,,,,,,$0.00,"$11,000.00",$0.00,$0.00,$0.00
552,"University of California, Berkeley",224305,"$256,347.00",2022,USA,"$48,175,000.00","$45,902,000.00","$166,783,000.00","$74,073,000.00","$100,084,000.00","$3,904,000.00","$29,621,000.00","$37,894,000.00","$210,324,000.00","$69,062,000,000.00","$169,790,000,000.00","$25,423,000,000.00"
551,"University of California, Davis",212810,"$379,098.00",2022,USA,"$27,617,000.00","$19,800,000.00","$290,032,000.00","$7,974,000.00","$43,464,000.00","$50,132,000.00","$29,449,000.00","$71,806,000.00","$211,277,000.00","$50,684,000,000.00","$42,552,000,000.00","$39,020,000,000.00"
56,Columbia University,218849,"$6,846.00",2022,USA,$0.00,$0.00,"$401,000.00",$0.00,"$3,587,000.00",$0.00,"$6,189,000.00","$4,357,000.00",$0.00,"$1,846,000,000.00","$12,335,000,000.00","$2,263,000,000.00"
13713,New School,114154,,2022,USA,$0.00,"$41,000.00","$197,000.00",$0.00,"$774,000.00",$0.00,"$249,000.00","$298,000.00","$3,023,000.00","$2,000,000.00","$11,860,000,000.00","$2,774,000,000.00"
13680,New York Institute of Technology,226206,,2022,USA,"$384,000.00",$0.00,"$1,639,000.00",$0.00,"$964,000.00","$1,000.00",$0.00,"$167,000.00","$2,180,000.00",$0.00,"$220,000,000.00",$0.00
13761,St. Cloud State University,199020,,2022,USA,"$9,000.00",$0.00,"$1,000.00",$0.00,"$288,000.00","$24,000.00","$79,000.00","$235,000.00","$690,000.00","$601,000,000.00","$299,000,000.00",$0.00
13719,Virginia Military Institute,220949,,2022,USA,"$1,040,000.00",$0.00,$0.00,"$29,000.00","$17,000.00","$38,000.00","$13,000.00","$221,000.00","$378,000.00",$0.00,"$10,000,000.00",$0.00
11843,Mississippi State University,217429,"$71,929,000.00",2023,USA,"$34,737,000.00","$9,088,000.00","$9,637,000.00","$2,751,000.00","$13,209,000.00","$39,042,000.00","$42,340,000.00","$92,674,000.00","$63,773,000.00","$3,140,000,000.00","$7,858,000,000.00","$1,435,000,000.00"
13137,University of Tennessee at Knoxville,219102,"$581,000.00",2023,USA,,,,,,,,,,,,
13100,Clemson University,217599,"$953,000.00",2023,USA,"$20,118,000.00","$8,141,000.00","$20,724,000.00","$2,098,000.00","$23,552,000.00","$11,985,000.00","$43,337,000.00","$29,268,000.00","$100,954,000.00","$21,139,000,000.00","$5,110,000,000.00","$77,000,000.00"
13119,South Dakota State University,217583,"$612,000.00",2023,USA,"$785,000.00","$283,000.00","$5,649,000.00","$1,089,000.00","$3,067,000.00","$15,238,000.00","$2,786,000.00","$17,795,000.00","$6,156,000.00","$1,432,000,000.00","$3,251,000,000.00","$13,809,000,000.00"
13159,Southern Methodist University,218116,"$800,000.00",2023,USA,"$4,403,000.00","$1,302,000.00","$3,721,000.00","$795,000.00","$5,520,000.00",$0.00,"$4,245,000.00","$1,393,000.00","$33,204,000.00","$1,601,000,000.00","$3,399,000,000.00","$166,000,000.00"
11642,Northern Illinois University,218879,"$6,119,000.00",2023,USA,"$255,000.00","$3,536,000.00","$1,268,000.00","$189,000.00","$3,345,000.00","$18,000.00","$2,238,000.00","$1,299,000.00","$15,720,000.00","$705,000,000.00","$469,000,000.00","$92,000,000.00"
11841,Jackson State University,113998,"$15,148,000.00",2023,USA,"$1,912,000.00","$435,000.00","$5,846,000.00","$90,000.00","$5,241,000.00",$0.00,"$2,919,000.00",$0.00,"$1,601,000.00","$4,000,000.00","$1,375,000,000.00","$34,000,000.00"
11925,New Mexico Highlands University,114067,"$1,490,000.00",2023,USA,$0.00,$0.00,"$173,000.00",$0.00,"$3,005,000.00","$76,000.00","$162,000.00",$0.00,"$43,000.00",$0.00,$0.00,"$9,000,000.00"
12253,University of Houston - Downtown,114743,"$216,000.00",2023,USA,"$43,000.00",$0.00,"$129,000.00",$0.00,"$331,000.00",$0.00,"$992,000.00","$183,000.00","$140,000.00","$68,000,000.00","$81,000,000.00",$0.00
11825,Gustavus Adolphus College,197385,"$186,000.00",2023,USA,$0.00,$0.00,$0.00,$0.00,"$383,000.00","$9,000.00","$75,000.00","$9,000.00","$107,000.00","$181,000,000.00","$54,000,000.00","$151,000,000.00"
11622,Dominican University,115383,"$895,000.00",2023,USA,,,,,,,,,,,,
11966,Ithaca College,219384,"$220,000.00",2023,USA,$0.00,$0.00,"$74,000.00",$0.00,"$379,000.00",$0.00,$0.00,"$130,000.00","$178,000.00",$0.00,"$42,000,000.00","$58,000,000.00"
8825,Upper Iowa University,137112,"$13,000.00",2021,USA,"$15,123,000.00","$3,135,000.00","$218,208,000.00","$20,876,000.00","$10,635,000.00","$740,000.00","$15,046,000.00","$5,395,000.00","$220,579,000.00","$25,536,000,000.00","$18,601,000,000.00","$2,000,000.00"
8910,Tufts University,217921,"$90,063,000.00",2021,USA,"$8,350,000.00","$2,692,000.00","$86,649,000.00","$928,000.00","$13,665,000.00","$13,500,000.00","$41,025,000.00","$3,242,000.00","$15,442,000.00","$8,655,000,000.00","$26,955,000,000.00","$3,853,000,000.00"
9143,Columbia University,218849,"$4,360,000.00",2021,USA,$0.00,$0.00,"$668,000.00",$0.00,"$3,352,000.00",$0.00,"$4,501,000.00","$700,000.00",$0.00,"$1,700,000,000.00","$10,914,000,000.00","$2,500,000,000.00"
13196,The University of Texas Rio Grande Valley,198834,"$467,000.00",2023,USA,,,,,,,,,,,,
9092,Hofstra University,199504,"$1,346,000.00",2021,USA,"$45,000.00",$0.00,"$85,000.00","$2,000.00","$1,086,000.00",$0.00,"$48,000.00","$92,000.00","$4,023,000.00",$0.00,"$162,000,000.00","$2,000,000.00"
8858,Bowdoin College,199861,"$755,000.00",2021,USA,$0.00,$0.00,"$639,000.00","$292,000.00","$822,000.00",$0.00,"$83,000.00","$6,000.00","$440,000.00",$0.00,"$135,000,000.00",$0.00
13199,The University of Texas at Austin,219642,"$1,000,000.00",2023,USA,,,,,,,,,,,,
14218,Ohio Northern University,114080,,2021,USA,,,,,,,,"$25,000.00","$15,000.00",$0.00,$0.00,$0.00
714,University of Illinois Urbana-Champaign,222487,"$269,871.00",2022,USA,"$62,791,000.00","$90,166,000.00","$83,915,000.00","$10,846,000.00","$117,743,000.00","$24,588,000.00","$30,904,000.00","$28,024,000.00","$215,146,000.00","$49,272,000,000.00","$33,693,000,000.00","$18,821,000,000.00"
13202,The University of Texas at San Antonio,195889,"$698,000.00",2023,USA,,,,,,,,,,,,
597,University of Connecticut,202989,"$170,193.00",2022,USA,"$22,079,000.00","$6,786,000.00","$125,263,000.00","$2,243,000.00","$42,254,000.00","$8,702,000.00","$23,425,000.00","$4,242,000.00","$103,966,000.00","$11,371,000,000.00","$13,166,000,000.00","$4,060,000,000.00"
922,Creighton University,217708,"$9,780.00",2022,USA,"$1,171,000.00","$290,000.00","$9,278,000.00","$151,000.00","$792,000.00","$42,000.00","$298,000.00","$3,702,000.00","$8,993,000.00","$1,289,000,000.00","$320,000,000.00","$1,283,000,000.00"
837,Wellesley College,217316,"$2,624.00",2022,USA,$0.00,$0.00,"$1,215,000.00","$390,000.00","$1,310,000.00",$0.00,$0.00,"$552,000.00",$0.00,"$89,000,000.00","$2,008,000,000.00","$762,000,000.00"
713,Butler University,211818,$923.00,2022,USA,$0.00,$0.00,"$348,000.00",$0.00,"$879,000.00",$0.00,$0.00,$0.00,"$216,000.00","$113,000,000.00","$135,000,000.00",$0.00
13714,Drake University,220396,,2022,USA,$0.00,"$99,000.00","$616,000.00","$105,000.00","$349,000.00","$42,000.00",$0.00,"$89,000.00","$150,000.00","$177,000,000.00","$64,000,000.00",$0.00
13208,Southern Utah University,114139,"$1,669,000.00",2023,USA,,,,,,,,,,,,
13764,SUNY Cobleskill,198883,,2022,USA,"$379,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$828,000.00",$0.00,"$4,000,000.00",$0.00,$0.00
13236,Virginia Tech,218178,"$167,000.00",2023,USA,"$71,734,000.00","$19,297,000.00","$61,996,000.00","$8,028,000.00","$58,394,000.00","$26,449,000.00","$36,254,000.00","$78,279,000.00","$179,590,000.00","$35,761,000,000.00","$13,021,000,000.00","$9,310,000,000.00"
13234,Virginia Commonwealth University,217753,"$1,971,000.00",2023,USA,"$11,522,000.00","$1,708,000.00","$138,334,000.00","$885,000.00","$6,997,000.00","$1,064,000.00","$24,342,000.00","$47,846,000.00","$207,023,000.00","$22,681,000,000.00","$17,458,000,000.00","$70,000,000.00"
11693,Wichita State University,217504,"$15,655,000.00",2023,USA,"$112,906,000.00","$749,000.00","$1,559,000.00","$3,233,000.00","$2,787,000.00","$19,000.00","$21,118,000.00","$19,008,000.00","$33,911,000.00","$171,010,000,000.00","$504,000,000.00","$44,000,000.00"
13176,Texas State University,209375,"$167,000.00",2023,USA,"$4,537,000.00","$571,000.00","$7,148,000.00","$3,376,000.00","$6,987,000.00","$1,913,000.00","$19,765,000.00","$4,667,000.00","$83,686,000.00","$1,378,000,000.00","$7,106,000,000.00","$157,000,000.00"
13188,University of North Texas,114190,"$1,273,000.00",2023,USA,"$9,215,000.00","$3,793,000.00","$5,427,000.00","$558,000.00","$7,489,000.00","$503,000.00","$3,032,000.00","$5,695,000.00","$63,577,000.00","$1,907,000,000.00","$2,170,000,000.00","$3,299,000,000.00"
12198,Tennessee State University,220527,"$20,081,000.00",2023,USA,"$242,000.00","$879,000.00","$1,701,000.00","$59,000.00","$1,899,000.00","$10,846,000.00","$357,000.00","$1,177,000.00","$10,740,000.00","$155,000,000.00","$187,000,000.00","$4,000,000.00"
11446,"California State University, Fullerton",218505,"$7,134,000.00",2023,USA,"$319,000.00",$0.00,"$2,486,000.00",$0.00,"$2,733,000.00","$86,000.00","$425,000.00","$205,000.00","$18,925,000.00","$204,000,000.00","$428,000,000.00",$0.00
12223,Sam Houston State University,219005,"$1,987,000.00",2023,USA,"$81,000.00",$0.00,"$590,000.00",$0.00,"$942,000.00","$635,000.00","$1,059,000.00","$579,000.00","$6,787,000.00","$235,000,000.00","$315,000,000.00","$537,000,000.00"
11410,University of Alaska Southeast,195878,"$3,591,000.00",2023,USA,"$21,000.00",$0.00,"$41,000.00","$28,000.00","$868,000.00","$58,000.00","$447,000.00","$117,000.00","$100,000.00",$0.00,"$105,000,000.00","$37,000,000.00"
11637,National Louis University,129135,"$383,000.00",2023,USA,,,,,,,,,,,,
8632,"University of California, Irvine",214207,"$242,999,000.00",2021,USA,"$13,820,000.00","$16,481,000.00","$161,431,000.00","$6,740,000.00","$47,367,000.00","$217,000.00","$8,954,000.00","$15,891,000.00","$130,928,000.00","$40,622,000,000.00","$34,512,000,000.00","$46,789,000,000.00"
9391,University of Houston,217830,"$45,939,000.00",2021,USA,"$5,634,000.00","$8,249,000.00","$37,957,000.00","$2,935,000.00","$14,994,000.00","$83,000.00","$7,637,000.00","$35,530,000.00","$71,291,000.00","$7,745,000,000.00","$7,309,000,000.00","$3,172,000,000.00"
8913,University of Massachusetts Dartmouth,223352,"$4,752,000.00",2021,USA,"$2,344,000.00","$102,000.00","$800,000.00","$81,000.00","$2,100,000.00","$62,000.00","$2,734,000.00","$1,422,000.00","$16,908,000.00","$1,488,000,000.00","$513,000,000.00","$175,000,000.00"
8842,Dillard University,113943,"$311,000.00",2021,USA,"$205,000.00",$0.00,"$219,000.00","$93,000.00","$254,000.00",$0.00,"$486,000.00",$0.00,"$1,271,000.00",$0.00,$0.00,$0.00
9091,Hobart and William Smith Colleges,211587,"$596,000.00",2021,USA,$0.00,$0.00,$0.00,$0.00,"$165,000.00","$87,000.00","$506,000.00","$662,000.00","$391,000.00",$0.00,"$73,000,000.00","$57,000,000.00"
14219,Utica College,198209,,2021,USA,,,,,,,,$0.00,"$466,000.00",$0.00,$0.00,$0.00
717,Purdue University West Lafayette,212244,"$223,435.00",2022,USA,"$70,926,000.00","$33,847,000.00","$78,444,000.00","$13,223,000.00","$87,682,000.00","$27,335,000.00","$41,433,000.00","$39,511,000.00","$227,592,000.00","$69,428,000,000.00","$25,281,000,000.00","$39,925,000,000.00"
603,Delaware State University,113940,"$137,643.00",2022,USA,"$2,236,000.00","$70,000.00","$7,051,000.00","$565,000.00","$3,443,000.00","$3,919,000.00","$7,077,000.00","$598,000.00","$3,457,000.00","$150,000,000.00","$440,000,000.00","$10,000,000.00"
390,Marshall University,217944,"$9,979.00",2022,USA,"$2,666,000.00","$160,000.00","$11,223,000.00","$116,000.00","$778,000.00",$0.00,"$1,426,000.00","$1,909,000.00","$6,479,000.00","$320,000,000.00","$615,000,000.00",$0.00
535,San Diego State University,218463,"$54,927.00",2022,USA,"$1,251,000.00",$0.00,"$11,000.00","$9,000.00","$1,154,000.00",$0.00,"$486,000.00","$510,000.00","$5,842,000.00",$0.00,"$576,000,000.00","$304,000,000.00"
13766,Oregon Institute of Technology,217999,,2022,USA,"$107,000.00","$19,000.00","$93,000.00","$17,000.00","$49,000.00","$12,000.00","$43,000.00","$4,431,000.00",$0.00,"$109,000,000.00","$206,000,000.00",$0.00
13278,University of Wisconsin System,113543,"$1,042,000.00",2023,USA,,,,,,,,,,,,
13715,University of Illinois at Springfield,218365,,2022,USA,$0.00,$0.00,"$37,000.00","$14,000.00","$21,000.00","$28,000.00","$1,110,000.00","$646,000.00","$797,000.00",$0.00,"$228,000,000.00",$0.00
384,Whitman College,220295,$281.00,2022,USA,"$5,000.00",$0.00,$0.00,$0.00,"$429,000.00",$0.00,$0.00,"$25,000.00","$617,000.00",$0.00,"$194,000,000.00",$0.00
