"EID","name","namenative","rorid","city","_types","_aliases","wikiurl","establishedyear","geonamesid","countrycode","countryname","grid","_wikidataid","_childror","_parentror","_relatedror","_latlong","status","_acronyms","_links","_predror","_succror","_isni","flagged","openalexid","flatparent","openalexfid","_childid","_parentid","_relatedid"
"209133","U.S. Army Aberdeen Test Center",NULL,"https://ror.org/024ms8859","Aberdeen Proving Ground","{FED-DOD}","{""Aberdeen Test Center"","" Combat Systems Test Activity"","" U.S. Army Combat Systems Test Activity"","" United States Army Aberdeen Test Center"","" United States Army Combat Systems Test Activity""}",NULL,NULL,7257914,"US","United States",NULL,NULL,"{}","{https://ror.org/0189w2q14}","{}","{39.46686,-76.13066}","active","{ATC}","{https://www.atec.army.mil/atc/}","{}","{}","{""""}",NULL,"https://openalex.org/I4389425430","https://ror.org/0189w2q1",NULL,NULL,"{https://openalex.org/I4388482654}",NULL
"224454","Space Delta 4",NULL,"https://ror.org/00mdaf969","Buckley AFB","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Mission_Delta_4",NULL,5415293,"US","United States",NULL,NULL,"{}","{https://ror.org/013yc5d80}","{}","{39.7056,-104.75507}","active","{""DEL 4""}","{https://www.spaceforce.mil/About-Us/Fact-Sheets/Fact-Sheet-Display/Article/3687813/space-delta-4/}","{}","{}","{""""}",NULL,"https://openalex.org/I4405253400","https://ror.org/013yc5d8",NULL,NULL,"{https://openalex.org/I4405253812}",NULL
"214289","NSWC Carderock Division",NULL,"https://ror.org/03jsbvj12","Bethesda","{FED-DOD}","{""Carderock Division of the Naval Surface Warfare Center"","" David Taylor Research Center"","" David W. Taylor Naval Ship Research and Development Center"","" NSWC Carderock"","" Naval Surface Warfare Carderock Division""}","https://en.wikipedia.org/wiki/Carderock_Division_of_the_Naval_Surface_Warfare_Center",NULL,4348599,"US","United States",NULL,NULL,"{}","{https://ror.org/03d4ecn10}","{}","{38.98067,-77.10026}","active","{NSWCCD}","{https://www.navsea.navy.mil/Home/Warfare-Centers/NSWC-Carderock/}","{}","{}","{""0000 0004 0648 0885""}",NULL,"https://openalex.org/I4388482669","https://ror.org/03d4ecn1",NULL,NULL,"{https://openalex.org/I2802287952}",NULL
"213656","Naval Surface Warfare Center",NULL,"https://ror.org/03d4ecn10","Washington","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Naval_Surface_Warfare_Center",2004,4140963,"US","United States","grid.474428.9",NULL,"{https://ror.org/04yrq0159,https://ror.org/012ba0982,https://ror.org/03jsbvj12,https://ror.org/04q54n515,https://ror.org/00sxf8635,https://ror.org/04mfmy854,https://ror.org/03tbm7598,https://ror.org/0502xk698}","{https://ror.org/03dm1p143}","{}","{38.89511,-77.03637}","active","{NSWC}","{https://www.navsea.navy.mil/Home/Warfare-Centers/}","{}","{}","{""0000 0001 2176 6943""}",NULL,"https://openalex.org/I2802287952","https://ror.org/03dm1p143;",NULL,"{https://openalex.org/I4388482641,https://openalex.org/I4388482648,https://openalex.org/I4388482669,https://openalex.org/I4388482695,https://openalex.org/I4388482703,https://openalex.org/I4388482724,https://openalex.org/I4388482752,https://openalex.org/I4388482755}","{https://openalex.org/I1328969757}",NULL
"208424","U.S. Army Space and Missile Defense Command Technical Center",NULL,"https://ror.org/00mexna55","Huntsville","{FED-DOD}","{""United States Army Space and Missile Defense Command Technical Center""}",NULL,NULL,4068590,"US","United States",NULL,NULL,"{}","{https://ror.org/03agkn750}","{}","{34.7304,-86.58594}","active","{SMDTC}","{https://www.smdc.army.mil/ORGANIZATION/TC/}","{}","{}","{""""}",NULL,"https://openalex.org/I4388482694","https://ror.org/03agkn75",NULL,NULL,"{https://openalex.org/I862801819}",NULL
"207437","Naval Oceanography Office",NULL,"https://ror.org/00y2ek133","Pearl River","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Naval_Oceanographic_Office",1962,4440572,"US","United States","grid.473807.f",NULL,"{}","{https://ror.org/014khrd35}","{https://ror.org/0235zh559}","{32.78347,-89.22784}","active","{NAVO,"" NAVOCEANO""}","{https://www.public.navy.mil/fltfor/cnmoc/Pages/navo_home1.aspx}","{}","{}","{""0000 0001 1516 6343""}",NULL,"https://openalex.org/I4210097857","https://ror.org/014khrd35;",NULL,NULL,"{https://openalex.org/I2800735659}","{https://openalex.org/I4210116800}"
"153336","Joint Typhoon Warning Center",NULL,"https://ror.org/04f0f7630","Hickam Field","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Joint_Typhoon_Warning_Center",1959,7262713,"US","United States","grid.462419.c",NULL,"{}","{https://ror.org/014khrd35}","{}","{21.33967,-157.96018}","active","{JTWC}","{https://www.metoc.navy.mil/jtwc/jtwc.html}","{}","{}","{""""}",NULL,"https://openalex.org/I2802078327","https://ror.org/014khrd3",NULL,NULL,"{https://openalex.org/I2800735659}",NULL
"136735","United States Naval Observatory",NULL,"https://ror.org/048s2rn92","Washington","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/United_States_Naval_Observatory",1842,4140963,"US","United States","grid.440354.2",NULL,"{}","{https://ror.org/014khrd35}","{}","{38.89511,-77.03637}","active","{USNO}","{http://www.usno.navy.mil}","{}","{}","{""0000 0004 0600 6905""}",NULL,"https://openalex.org/I4210146380","https://ror.org/014khrd3",NULL,NULL,"{https://openalex.org/I2800735659}",NULL
"231568","United States Cyberspace Capabilities Center",NULL,"https://ror.org/01xgfwb48",NULL,"{FED-DOD}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/I4405254525",NULL,NULL,NULL,"{https://openalex.org/I4405253559}",NULL
"225114","Space Delta 7",NULL,"https://ror.org/018hd1228","Peterson SFB","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Space_Delta_7",NULL,7267255,"US","United States",NULL,NULL,"{}","{https://ror.org/013yc5d80}","{}","{38.82357,-104.69501}","active","{""DEL 7""}","{https://www.spaceforce.mil/About-Us/Fact-Sheets/Fact-Sheet-Display/Article/3743004/space-delta-7-intelligence-surveillance-and-reconnaissance/}","{}","{}","{""""}",NULL,"https://openalex.org/I4405253961","https://ror.org/013yc5d8",NULL,NULL,"{https://openalex.org/I4405253812}",NULL
"214191","NSWC Corona Division",NULL,"https://ror.org/04q54n515","Norco","{FED-DOD}","{""NSWC Corona"","" Naval Surface Warfare Center Corona Division""}",NULL,NULL,5377199,"US","United States",NULL,NULL,"{}","{https://ror.org/03d4ecn10}","{}","{33.93113,-117.54866}","active","{""""}","{https://www.navsea.navy.mil/Home/Warfare-Centers/NSWC-Corona/}","{}","{}","{""0000 0004 0648 0922""}",NULL,"https://openalex.org/I4388482695","https://ror.org/03d4ecn1",NULL,NULL,"{https://openalex.org/I2802287952}",NULL
"222302","U.S. Air Force Sustainment Center",NULL,"https://ror.org/01m7hcv15","Tinker Air Force Base","{FED-DOD}","{""Air Force Sustainment Center"","" United States Air Force Sustainment Center""}","https://it.wikipedia.org/wiki/Air_Force_Sustainment_Center",NULL,4553114,"US","United States",NULL,NULL,"{}","{https://ror.org/02m4c1x70}","{}","{35.42555,-97.39682}","active","{AFSC}","{https://www.afsc.af.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4402554108","https://ror.org/02m4c1x7",NULL,NULL,"{https://openalex.org/I4389425425}",NULL
"206717","United States Air Force Office of Scientific Research",NULL,"https://ror.org/011e9bt93","Arlington","{FED-DOD}","{""""}",NULL,NULL,4744709,"US","United States","grid.507554.6",NULL,"{}","{https://ror.org/02e2egq70}","{}","{38.88101,-77.10428}","active","{AFOSR,"" USAFOSR""}","{http://www.wpafb.af.mil/afrl/afosr}","{}","{}","{""0000 0001 0325 6835""}",NULL,"https://openalex.org/I4210099573","https://ror.org/02e2egq7",NULL,NULL,"{https://openalex.org/I1280414376}",NULL
"208303","711th Human Performance Wing",NULL,"https://ror.org/04d0hsa39","Wright-Patterson Air Force Base","{FED-DOD}","{""AFRL 711th Human Performance Wing"","" Air Force Research Laboratory 711th Human Performance Wing""}","https://en.wikipedia.org/wiki/711th_Human_Performance_Wing",2008,7701733,"US","United States",NULL,NULL,"{}","{https://ror.org/02e2egq70}","{}","{39.82201,-84.0368}","active","{""711 HPW"","" AFRL 711 HPW""}","{https://www.afrl.af.mil/711HPW/}","{}","{}","{""0000 0004 0494 7373""}",NULL,"https://openalex.org/I4388482649","https://ror.org/02e2egq7",NULL,NULL,"{https://openalex.org/I1280414376}",NULL
"208313","Naval Research Laboratory Plasma Physics Division",NULL,"https://ror.org/01kg1t878","Washington","{FED-DOD}","{""Beam Physics Branch"","" Charged Particle Physics Branch"","" Laser Plasma Branch"","" NRL Plasma Physics Division"","" Naval Research Laboratory Beam Physics Branch"","" Naval Research Laboratory Charged Particle Physics Branch"","" Naval Research Laboratory Laser Plasma Branch"","" Naval Research Laboratory Pulsed Power Physics Branch"","" Naval Research Laboratory Radiation Hydrodynamics Branch"","" Pulsed Power Physics Branch"","" Radiation Hydrodynamics Branch""}",NULL,NULL,4140963,"US","United States",NULL,NULL,"{}","{https://ror.org/04d23a975}","{}","{38.89511,-77.03637}","active","{""NRL PPD"","" PPD""}","{https://www.nrl.navy.mil/ppd/}","{}","{}","{""""}",NULL,"https://openalex.org/I4388482660","https://ror.org/04d23a97",NULL,NULL,"{https://openalex.org/I1288214837}",NULL
"224451","Space Delta 8",NULL,"https://ror.org/023tnh888","Schriever SFB","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Space_Delta_8",NULL,7267284,"US","United States",NULL,NULL,"{}","{https://ror.org/013yc5d80}","{}","{38.80243,-104.51616}","active","{""DEL 8""}","{https://www.spaceforce.mil/About-Us/Fact-Sheets/Fact-Sheet-Display/Article/3743020/space-delta-8/}","{}","{}","{""""}",NULL,"https://openalex.org/I4405254676","https://ror.org/013yc5d8",NULL,NULL,"{https://openalex.org/I4405253812}",NULL
"222252","U.S. Air Force Research Laboratory Sensors Directorate",NULL,"https://ror.org/054yf8v46","Wright-Patterson Air Force Base","{FED-DOD}","{""AFRL Sensors Directorate"","" Air Force Research Laboratory Sensors Directorate""}",NULL,1997,7701733,"US","United States",NULL,NULL,"{}","{https://ror.org/02e2egq70}","{}","{39.82201,-84.0368}","active","{AFRL/RY}","{https://www.afrl.af.mil/RY/}","{}","{}","{""0000 0004 0648 056X""}",NULL,"https://openalex.org/I4388482655","https://ror.org/02e2egq7",NULL,NULL,"{https://openalex.org/I1280414376}",NULL
"213174","NSWC Port Hueneme Division",NULL,"https://ror.org/00sxf8635","Port Hueneme","{FED-DOD}","{""NSWC Port Hueneme"","" Naval Surface Warfare Center Port Hueneme Division""}","https://en.wikipedia.org/wiki/Naval_Surface_Warfare_Center_Port_Hueneme",NULL,5384339,"US","United States",NULL,NULL,"{}","{https://ror.org/03d4ecn10}","{}","{34.14778,-119.19511}","active","{""NSWC PHD""}","{https://www.navsea.navy.mil/Home/Warfare-Centers/NSWC-Port-Hueneme/}","{}","{}","{""0000 0004 0648 1001""}",NULL,"https://openalex.org/I4388482703","https://ror.org/03d4ecn1",NULL,NULL,"{https://openalex.org/I2802287952}",NULL
"208935","Naval Air Warfare Center Weapons Division",NULL,"https://ror.org/03cap2a49","China Lake Acres","{FED-DOD}","{""Naval Air Warfare Center Weapons Division China Lake"","" Naval Air Warfare Center Weapons Division Point Mugu""}",NULL,NULL,5336457,"US","United States","grid.482248.0",NULL,"{}","{https://ror.org/054ajk512}","{}","{35.64051,-117.76395}","active","{NAWCWD}","{https://www.navair.navy.mil/nawcwd/}","{https://ror.org/03tm7k58}","{}","{""0000 0004 0511 8606""}",NULL,"https://openalex.org/I2802749333","https://ror.org/054ajk512;",NULL,NULL,"{https://openalex.org/I2801056593}",NULL
"224712","U.S. Air Force Materiel Command",NULL,"https://ror.org/02m4c1x70","Wright-Patterson Air Force Base","{FED-DOD}","{""Air Force Materiel Command"","" USAF Materiel Command"","" United States Air Force Materiel Command""}","https://en.wikipedia.org/wiki/Air_Force_Materiel_Command",1992,7701733,"US","United States",NULL,NULL,"{https://ror.org/02e2egq70,https://ror.org/04k0tth05,https://ror.org/02cznc894,https://ror.org/01m7hcv15,https://ror.org/0595f4b08}","{https://ror.org/01973x930}","{}","{39.82201,-84.0368}","active","{AFMC,"" USAFMC""}","{https://www.afmc.af.mil}","{}","{}","{""0000 0004 0605 3584""}",NULL,"https://openalex.org/I4389425425","https://ror.org/01973x93",NULL,"{https://openalex.org/I1280414376,https://openalex.org/I4389425236,https://openalex.org/I4391767715,https://openalex.org/I4402554108,https://openalex.org/I4402554125}","{https://openalex.org/I4210102105}",NULL
"190269","Naval Air Warfare Center Training Systems Division",NULL,"https://ror.org/02wt4s775","Orlando","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Naval_Air_Warfare_Center_Training_Systems_Division",1941,4167147,"US","United States","grid.507133.3",NULL,"{}","{https://ror.org/054ajk512}","{}","{28.53834,-81.37924}","active","{NAWCTSD}","{http://www.navair.navy.mil/nawctsd/node/511}","{}","{}","{""0000 0004 0560 4911""}",NULL,"https://openalex.org/I196443477","https://ror.org/054ajk51",NULL,NULL,"{https://openalex.org/I2801056593}",NULL
"222517","U.S. Air Force Life Cycle Management Center",NULL,"https://ror.org/0595f4b08","Wright-Patterson Air Force Base","{FED-DOD}","{""Air Force Life Cycle Management Center""}","https://en.wikipedia.org/wiki/Air_Force_Life_Cycle_Management_Center",NULL,7701733,"US","United States",NULL,NULL,"{}","{https://ror.org/02m4c1x70}","{}","{39.82201,-84.0368}","active","{AFLCMC}","{https://www.aflcmc.af.mil}","{}","{}","{""""}",NULL,"https://openalex.org/I4402554125","https://ror.org/02m4c1x7",NULL,NULL,"{https://openalex.org/I4389425425}",NULL
"208456","Naval Research Laboratory Optical Sciences Division",NULL,"https://ror.org/03j9xzm13","Washington","{FED-DOD}","{""Applied Optics Branch"","" NRL Optical Sciences Division"","" Naval Research Laboratory Applied Optics Branch"","" Naval Research Laboratory Naval Research Laboratory Optical Sciences Division"","" Naval Research Laboratory Optical Physics Branch"","" Naval Research Laboratory Optical Techniques Branch"","" Naval Research Laboratory Photonics Technology Branch"","" Optical Physics Branch"","" Optical Techniques Branch"","" Photonics Technology Branch""}",NULL,NULL,4140963,"US","United States",NULL,NULL,"{}","{https://ror.org/04d23a975}","{}","{38.89511,-77.03637}","active","{""""}","{https://www.nrl.navy.mil/Our-Work/Areas-of-Research/Optical-Sciences/}","{}","{}","{""""}",NULL,"https://openalex.org/I4388482665","https://ror.org/04d23a97",NULL,NULL,"{https://openalex.org/I1288214837}",NULL
"209150","Naval Air Warfare Center Aircraft Division",NULL,"https://ror.org/01zj39k81","NAS Pax River","{FED-DOD}","{""U.S. Naval Air Warfare Center Aircraft Division"","" United States Naval Air Warfare Center Aircraft Division""}","https://en.wikipedia.org/wiki/Naval_Air_Warfare_Center",NULL,7267585,"US","United States",NULL,NULL,"{}","{https://ror.org/054ajk512}","{}","{38.28374,-76.41853}","active","{NAWCAD}","{https://www.navair.navy.mil/nawcad/}","{https://ror.org/02j52de9}","{}","{""0000 0004 0433 1974""}",NULL,"https://openalex.org/I4389425451","https://ror.org/054ajk512;",NULL,NULL,"{https://openalex.org/I2801056593}",NULL
"225302","Space Delta 9",NULL,"https://ror.org/02htvcm84","Schriever SFB","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Space_Delta_9",NULL,7267284,"US","United States",NULL,NULL,"{}","{https://ror.org/013yc5d80}","{}","{38.80243,-104.51616}","active","{""DEL 9""}","{https://www.spaceforce.mil/About-Us/Fact-Sheets/Fact-Sheet-Display/Article/3743322/space-delta-9/}","{}","{}","{""""}",NULL,"https://openalex.org/I4405255041","https://ror.org/013yc5d8",NULL,NULL,"{https://openalex.org/I4405253812}",NULL
"213972","NSWC Crane Division",NULL,"https://ror.org/04mfmy854","Crane","{FED-DOD}","{""NSWC Crane"","" Naval Surface Warfare Center Crane Division""}","https://en.wikipedia.org/wiki/Naval_Surface_Warfare_Center_Crane_Division",NULL,4256252,"US","United States",NULL,NULL,"{}","{https://ror.org/03d4ecn10}","{}","{38.89116,-86.90389}","active","{""""}","{https://www.navsea.navy.mil/Home/Warfare-Centers/NSWC-Crane/}","{}","{}","{""0000 0004 0648 0930""}",NULL,"https://openalex.org/I4388482724","https://ror.org/03d4ecn1",NULL,NULL,"{https://openalex.org/I2802287952}",NULL
"222734","U.S. Air Force Research Laboratory Munitions Directorate",NULL,"https://ror.org/00bag6861","Eglin AFB","{FED-DOD}","{""AFRL Munitions Directorate"","" AFRL/RW Munitions Directorate"","" Air Force Research Lab Munitions Directorate"","" Air Force Research Laboratory Munitions Directorate"","" United States Air Force Research Laboratory Munitions Directorate""}",NULL,1997,6301745,"US","United States",NULL,NULL,"{}","{https://ror.org/02e2egq70}","{}","{30.47527,-86.51896}","active","{AFRL/RW}","{https://www.afrl.af.mil/RW/}","{}","{}","{""0000 0004 0648 0498""}",NULL,"https://openalex.org/I4388482700","https://ror.org/02e2egq7",NULL,NULL,"{https://openalex.org/I1280414376}",NULL
"208905","NAVWAR Space Field Activity",NULL,"https://ror.org/024b23796","Chantilly","{FED-DOD}","{""U.S. NAVWAR Space Field Activity"","" United States NAVWAR Space Field Activity""}","https://en.wikipedia.org/wiki/NAVWAR_Space_Field_Activity",NULL,4751935,"US","United States",NULL,NULL,"{}","{https://ror.org/000ztjy10}","{}","{38.89428,-77.4311}","active","{NSFA}","{""""}","{}","{}","{""""}",NULL,"https://openalex.org/I4389425317","https://ror.org/000ztjy1",NULL,NULL,"{https://openalex.org/I2802223155}",NULL
"209141","Naval Information Warfare Center Pacific",NULL,"https://ror.org/01gs1cg95","San Diego","{FED-DOD}","{""NIWC Pacific"","" Naval Command, Control and Ocean Surveillance Center"","" Naval Command, Control and Ocean Surveillance Center RDT&E Division"","" SPAWAR Systems Center Pacific"","" SSC Pacific""}","https://en.wikipedia.org/wiki/Space_and_Naval_Warfare_Systems_Center_Pacific",1940,5391811,"US","United States","grid.419445.9",NULL,"{}","{https://ror.org/000ztjy10}","{}","{32.71571,-117.16472}","active","{SPAWAR}","{https://www.niwcpacific.navy.mil}","{https://ror.org/01nejhz12,https://ror.org/03qkqe02}","{}","{""0000 0004 4675 318X""}",NULL,"https://openalex.org/I1339224429","https://ror.org/000ztjy10;",NULL,NULL,"{https://openalex.org/I2802223155}",NULL
"173631","Holloman Air Force Base",NULL,"https://ror.org/030bv9h77","Holloman Air Force Base","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Holloman_Air_Force_Base",1942,7261445,"US","United States","grid.487552.9",NULL,"{}","{https://ror.org/006gmme17}","{}","{32.84827,-106.09977}","active","{KHMN}","{http://www.holloman.af.mil/}","{}","{}","{""0000 0004 0646 6784""}",NULL,"https://openalex.org/I2801617088","https://ror.org/006gmme1",NULL,NULL,"{https://openalex.org/I4210089612}",NULL
"208354","Naval Research Laboratory Chemistry Division",NULL,"https://ror.org/025vw1435","Washington","{FED-DOD}","{""Center for Corrosion Science and Engineering"","" Materials Chemistry and Dynamics Branch"","" NRL Chemistry Division"","" Naval Research Laboratory Center for Corrosion Science and Engineering"","" Naval Research Laboratory Materials Chemistry and Dynamics Branch"","" Naval Research Laboratory Surface Chemistry Branch"","" Surface Chemistry Branch""}",NULL,NULL,4140963,"US","United States",NULL,NULL,"{}","{https://ror.org/04d23a975}","{}","{38.89511,-77.03637}","active","{""""}","{https://www.nrl.navy.mil/chemistry/}","{}","{}","{""0000 0004 4906 0987""}",NULL,"https://openalex.org/I4388482685","https://ror.org/04d23a97",NULL,NULL,"{https://openalex.org/I1288214837}",NULL
"208998","Naval Information Warfare Center Atlantic",NULL,"https://ror.org/05v8y4456","Charleston","{FED-DOD}","{""NIWC Atlantic"","" SPAWAR SSC Atlantic"","" SSC Atlantic"","" Space and Naval Warfare Systems Center Atlantic"","" U.S. Naval Information Warfare Center Atlantic"","" U.S. Space and Naval Warfare Systems Center Atlantic"","" United States Naval Information Warfare Center Atlantic"","" United States Space and Naval Warfare Systems Center Atlantic""}","https://en.wikipedia.org/wiki/Naval_Information_Warfare_Center_Atlantic",NULL,4574324,"US","United States",NULL,NULL,"{}","{https://ror.org/000ztjy10}","{}","{32.77657,-79.93092}","active","{""""}","{https://www.niwcatlantic.navy.mil}","{}","{}","{""0000 0005 0260 9554""}",NULL,"https://openalex.org/I4389425354","https://ror.org/000ztjy1",NULL,NULL,"{https://openalex.org/I2802223155}",NULL
"224989","Space Delta 6",NULL,"https://ror.org/03hqfkf51","Schriever SFB","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Space_Delta_6",NULL,7267284,"US","United States",NULL,NULL,"{}","{https://ror.org/013yc5d80}","{}","{38.80243,-104.51616}","active","{""DEL 6""}","{https://www.spaceforce.mil/About-Us/Fact-Sheets/Fact-Sheet-Display/Article/3741611/space-delta-6/}","{}","{}","{""""}",NULL,"https://openalex.org/I4405255899","https://ror.org/013yc5d8",NULL,NULL,"{https://openalex.org/I4405253812}",NULL
"225314","Military Sealift Command",NULL,"https://ror.org/004tay810","Arlington","{FED-DOD}","{""Military Sea Transportation Service"","" Naval Station Norfolk, Virginia""}","https://en.wikipedia.org/wiki/Military_Sealift_Command",1949,4744709,"US","United States","grid.487635.b",NULL,"{}","{https://ror.org/03ar0mv07}","{}","{38.88101,-77.10428}","active","{MSC,"" MSTS""}","{https://sealiftcommand.com}","{}","{}","{""""}",NULL,"https://openalex.org/I2802406416","https://ror.org/03ar0mv0",NULL,"{https://openalex.org/I4405255975}","{https://openalex.org/I3130687028}",NULL
"222457","U.S. Air Force Research Laboratory Materials and Manufacturing Directorate",NULL,"https://ror.org/0584m4844","Wright-Patterson Air Force Base","{FED-DOD}","{""AFRL Materials & Manufacturing Directorate"","" AFRL Materials and Manufacturing Directorate"","" Air Force Research Lab Materials and Manufacturing Directorate"","" Air Force Research Laboratory Materials and Manufacturing Directorate"","" Air Force Research Laboratory RX"","" United States Air Force Research Laboratory Materials and Manufacturing Directorate""}",NULL,1997,7701733,"US","United States",NULL,NULL,"{}","{https://ror.org/02e2egq70}","{}","{39.82201,-84.0368}","active","{AFRL/RX}","{https://www.afrl.af.mil/RX/}","{}","{}","{""0000 0004 0648 048X""}",NULL,"https://openalex.org/I4388482708","https://ror.org/02e2egq7",NULL,NULL,"{https://openalex.org/I1280414376}",NULL
"224805","Space Delta 2",NULL,"https://ror.org/042rf5k64","Peterson SFB","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Mission_Delta_2",NULL,7267255,"US","United States",NULL,NULL,"{}","{https://ror.org/013yc5d80}","{}","{38.82357,-104.69501}","active","{""DEL 2""}","{https://www.spaceforce.mil/About-Us/Fact-Sheets/Fact-Sheet-Display/Article/3738430/space-delta-2/}","{}","{}","{""""}",NULL,"https://openalex.org/I4405256370","https://ror.org/013yc5d8",NULL,NULL,"{https://openalex.org/I4405253812}",NULL
"225175","Office of Naval Intelligence",NULL,"https://ror.org/01dh9vr61","Washington","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Office_of_Naval_Intelligence",1882,4140963,"US","United States","grid.482842.0",NULL,"{}","{https://ror.org/03ar0mv07}","{}","{38.89511,-77.03637}","active","{ONI}","{http://www.oni.navy.mil/}","{}","{}","{""0000 0004 0427 9344""}",NULL,"https://openalex.org/I2802673108","https://ror.org/03ar0mv0",NULL,NULL,"{https://openalex.org/I3130687028}",NULL
"222368","U.S. Air Force Research Laboratory Aerospace Systems Directorate",NULL,"https://ror.org/05mrd5h76","Wright-Patterson Air Force Base","{FED-DOD}","{""AFRL Aerospace Systems Directorate"","" Air Force Research Laboratory Aerospace Systems Directorate"","" United States Air Force Research Laboratory Aerospace Systems Directorate""}",NULL,1997,7701733,"US","United States",NULL,NULL,"{}","{https://ror.org/02e2egq70}","{}","{39.82201,-84.0368}","active","{AFRL/RQ}","{https://www.afrl.af.mil/RQ/}","{}","{}","{""""}",NULL,"https://openalex.org/I4388482738","https://ror.org/02e2egq7",NULL,NULL,"{https://openalex.org/I1280414376}",NULL
"224565","Naval Postgraduate School",NULL,"https://ror.org/033yfkj90","Monterey","{FED-DOD}","{""""}","https://en.wikipedia.org/wiki/Naval_Postgraduate_School",1909,5374361,"US","United States","grid.1108.8",NULL,"{}","{https://ror.org/03ar0mv07}","{}","{36.60024,-121.89468}","active","{NPS}","{https://www.nps.edu}","{}","{}","{""0000 0004 1937 1282""}",NULL,"https://openalex.org/I35364215","https://ror.org/03ar0mv0",NULL,NULL,"{https://openalex.org/I3130687028}",NULL
"208452","Naval Research Laboratory Remote Sensing Division",NULL,"https://ror.org/0366raz47","Washington","{FED-DOD}","{""Coastal and Ocean Remote Sensing Branch"","" Image Science and Applications Branch"","" NRL Remote Sensing Division"","" Naval Research Laboratory Coastal and Ocean Remote Sensing Branch"","" Naval Research Laboratory Image Science and Applications Branch"","" Naval Research Laboratory Radio/Infrared/Optical Sensors Branch"","" Naval Research Laboratory Remote Sensing Physics Branch"","" Radio/Infrared/Optical Sensors Branch"","" Remote Sensing Physics Branch""}",NULL,NULL,4140963,"US","United States",NULL,NULL,"{}","{https://ror.org/04d23a975}","{}","{38.89511,-77.03637}","active","{""""}","{https://www.nrl.navy.mil/Our-Work/Areas-of-Research/Remote-Sensing/}","{}","{}","{""""}",NULL,"https://openalex.org/I4388482714","https://ror.org/04d23a97",NULL,NULL,"{https://openalex.org/I1288214837}",NULL
"222654","U.S. Air Force Research Laboratory Directed Energy Directorate",NULL,"https://ror.org/04fq48551","Kirtland AFB","{FED-DOD}","{""AFRL Directed Energy Directorate"","" Air Force Research Lab Directed Energy Directorate"","" Air Force Research Laboratory Directed Energy Directorate"","" Air Force Research Laboratory Directed Energy Division"","" Directed Energy Directorate, AFRL"","" Directed Energy Directorate, Air Force Research Lab"","" Directed Energy Division, Air Force Research Laboratory"","" United States Air Force Research Laboratory Directed Energy Directorate""}",NULL,1997,8335132,"US","United States",NULL,NULL,"{}","{https://ror.org/02e2egq70}","{}","{35.03761,-106.61262}","active","{AFRL/RD}","{https://www.afrl.af.mil/RD/}","{}","{}","{""0000 0004 0648 0383""}",NULL,"https://openalex.org/I4388482745","https://ror.org/02e2egq7",NULL,NULL,"{https://openalex.org/I1280414376}",NULL
"208321","Naval Research Laboratory Electronics Science and Technology Division",NULL,"https://ror.org/03bra7668","Washington","{FED-DOD}","{""Electromagnetics Technology Branch"","" NRL Electronics Science and Technology Division"","" Naval Research Laboratory Electromagnetics Technology Branch"","" Naval Research Laboratory Power and Advanced Materials Branch"","" Naval Research Laboratory Quantum and Optoelectronics Branch"","" Power and Advanced Materials Branch"","" Quantum and Optoelectronics Branch""}",NULL,NULL,4140963,"US","United States",NULL,NULL,"{}","{https://ror.org/04d23a975}","{}","{38.89511,-77.03637}","active","{""""}","{https://www.nrl.navy.mil/Our-Work/Areas-of-Research/Electronics-Science-Technology/}","{}","{}","{""""}",NULL,"https://openalex.org/I4388482753","https://ror.org/04d23a97",NULL,NULL,"{https://openalex.org/I1288214837}",NULL
